Subcategory,ITEM_DESC,SOURCE,ITEM,Subcategory2
Permissions/Clearances,*NOISE CHARGE-AIRCRAFT EMISSIONS,Services,2NS,
Permissions/Clearances,*NOISE CHARGE-ITALY,Services,2NS,
Permissions/Clearances,*NOISE CHARGE-LANDING,Services,2NS,
Permissions/Clearances,*NOISE CHARGE-LANDING NOISE SURCHARGE,Services,2NS,
Permissions/Clearances,*NOISE CHARGE-LANDING/DEPARTURE,Services,2NS,
Permissions/Clearances,*NOISE CHARGE-NOISE SURCHARGE ON LANDING,Services,2NS,
Permissions/Clearances,*NOISE CHARGE-SURCHARGE ON LANDING,Services,2NS,
Permissions/Clearances,ADCUS-US ARRIVAL,Services,1AD,Permissions/Clearances
Permissions/Clearances,ADCUS-US ARRIVAL-GUAM,Services,1AD,Permissions/Clearances
Permissions/Clearances,ADCUS-US ARRIVAL-PUERTO RICO,Services,1AD,Permissions/Clearances
Permissions/Clearances,ADCUS-US ARRIVAL-UNITES STATES,Services,1AD,Permissions/Clearances
Permissions/Clearances,ADCUS-US DEPARTURE,Services,1AD,Permissions/Clearances
Permissions/Clearances,ADCUS-US DEPARTURE-PUERTO RICO,Services,1AD,Permissions/Clearances
Permissions/Clearances,ADCUS-US DEPARTURE-UNITED STATES VIRGIN ISLANDS,Services,1AD,Permissions/Clearances
Permissions/Clearances,BLANKET OVERFLIGHT COORDINATION-CUBA,Services,1BLOFCCU,Permissions/Clearances
Permissions/Clearances,BLANKET OVERFLIGHT COORDINATION-CUBA-CUBA EXPIRES 01/05/2020,Services,1BLOFCCU,Permissions/Clearances
Permissions/Clearances,BLANKET OVERFLIGHT COORDINATION-CUBA-CUBA EXPIRES 01/31/2020,Services,1BLOFCCU,Permissions/Clearances
Permissions/Clearances,BLANKET OVERFLIGHT COORDINATION-CUBA-REVISION,Services,1BLOFCCUR,Permissions/Clearances
Permissions/Clearances,LANDING COORDINATION-MEXICO-CHARTER-TURKS AND CAICOS ISLANDS,Services,1RLP,Permissions/Clearances
Permissions/Clearances,LANDING COORDINATION-MEXICO-PRIVATE,Services,1RLP,Permissions/Clearances
Permissions/Clearances,LANDING COORDINATION-MEXICO-PRIVATE-MEXICO,Services,1RLP,Permissions/Clearances
Permissions/Clearances,LANDING FEES-LANDING 7 TAKE-OFF,Services,2LA,Permissions/Clearances
Permissions/Clearances,ONEWAY OVERFLIGHT COORDINATION-CUBA,Services,1CLJ,Permissions/Clearances
Permissions/Clearances,ONEWAY OVERFLIGHT COORDINATION-CUBA-CUBA,Services,1CLJ,Permissions/Clearances
Permissions/Clearances,ONEWAY OVERFLIGHT COORDINATION-CUBA-CUBA,Services,1CLJ,Permissions/Clearances
Permissions/Clearances,ONEWAY OVERFLIGHT COORDINATION-CUBA-REVISION-CUBA,Services,1CLJ,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION - SHORT NOTICE CUBA-REV,Services,1SNP,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION - SHORT NOTICE CUBA-REV-CUBA,Services,1SNP,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION -REVISIO-GHANA.,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION -REVISIO-REPUBLIC OF KOREA,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION -REVISIO-RUSSIAN FEDERATION,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION -REVISIO-TURKMENISTAN,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION -SHORT NOTICE -CUBA-REV-CUBA,Services,1SNP,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION -URGENT,Services,1OFPCU,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION -URGENT-ALGERIA,Services,1OFPCU,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION -URGENT-ANGOLA,Services,1OFPCU,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION -URGENT-BOTSWANA,Services,1OFPCU,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION -URGENT-COTE D'IVOIRE,Services,1OFPCU,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION -URGENT-DEMOCRATIC REPUBLIC OF THE CONGO,Services,1OFPCU,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION -URGENT-GHANA,Services,1OFPCU,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION -URGENT-GUATEMALA,Services,1OFPCU,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION -URGENT-GUYANA,Services,1OFPCU,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION -URGENT-MAURITANIA,Services,1OFPCU,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION -URGENT-MOROCCO,Services,1OFPCU,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION -URGENT-REPUBLIC OF KOREA,Services,1OFPCU,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION -URGENT-RUSSIAN FEDERATION,Services,1OFPCU,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION -URGENT-SAO TOME AND PRINCIPE,Services,1OFPCU,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION-ALGERIA,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION-ALGERIA.,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION-ANGOLA,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION-BELIZE,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION-BENIN.,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION-BOTSWANA,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION-BOTSWANA.,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION-BURKINA FASO .,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION-BURUNDI,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION-BURUNDI.,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION-CAMEROON,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION-CAPE VERDE,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION-CENTRAL AFRICAN REPUBLIC,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION-COLOMBIA,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION-CONGO,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION-COTE D'IVOIRE,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION-COTE D'IVOIRE.,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION-CUBA,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION-DEMOCRATIC REPUBLIC OF THE CONGO,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION-DEMOCRATIC REPUBLIC OF THE CONGO.,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION-ETHIOPIA.,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION-GAMBIA,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION-GHANA,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION-GUATEMALA,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION-GUYANA,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION-KENYA.,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION-LIBERIA,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION-MADAGASCAR,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION-MALAWI,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION-MALAWI-,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION-MALAWI.,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION-MALAYSIA,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION-MALI.,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION-MAURITANIA,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION-MAURITIUS,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION-MEXICO,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION-MOROCCO,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION-MOZAMBIQUE,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION-MOZAMBIQUE-,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION-MOZAMBIQUE.,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION-NAMIBIA,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION-NAMIBIA.,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION-NIGER.,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION-NIGERIA.,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION-PAKISTAN,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION-PHILIPPINES,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION-REPUBLIC OF KOREA,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION-RUSSIAN FEDERATION,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION-RWANDA,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION-SENEGAL,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION-SHORT NOTICE-CUBA,Services,1SNP,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION-SHORT NOTICE-CUBA-CUBA,Services,1SNP,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION-SUDAN,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION-SUDAN.,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION-TAIWAN PROVINCE OF CHINA,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION-TURKMENISTAN,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION-UGANDA,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION-UNITED REPUBLIC OF TANZAN.IA,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION-UNITED REPUBLIC OF TANZANIA,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION-ZAMBIA,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION-ZAMBIA.,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION-ZIMBABWE,Services,1DCO,Permissions/Clearances
Permissions/Clearances,OVERFLIGHT COORDINATION-ZIMBABWE.,Services,1DCO,Permissions/Clearances
Permissions/Clearances,BLANKET LANDING COORDINATION-CUBA EXPIRES 06/30/2020,Services,1BLCO,
Permissions/Clearances,BLANKET OVERFLIGHT COORDINATION -CUBA-EXPIRES 05/31/2020,Services,1BLOFCCU,
Permissions/Clearances,BLANKET OVERFLIGHT COORDINATION -CUBA-EXPIRES 07/31/2020,Services,1BLOFCCU,
Permissions/Clearances,BLANKET OVERFLIGHT COORDINATION -CUBA-EXPIRES 08/31/2020,Services,1BLOFCCU,
Permissions/Clearances,BLANKET OVERFLIGHT COORDINATION -CUBA-EXPIRES 09/30/2020,Services,1BLOFCCU,
Permissions/Clearances,BLANKET OVERFLIGHT COORDINATION -CUBA-EXPIRES 10/30/2020,Services,1BLOFCCU,
Permissions/Clearances,BLANKET OVERFLIGHT COORDINATION -CUBA-EXPIRES 12/31/2020,Services,1BLOFCCU,
Permissions/Clearances,*AIRPORT FEES-FIRE SERVICE,Services,2AC,
Permissions/Clearances,*PERMIT PROCEDURE CHARGES-CUBA - CALL SIGN: AAG45,Services,2BLPE,
Permissions/Clearances,*PERMIT PROCEDURE CHARGES-CUBA APRIL 2020 - CALL SIGN: AAG45,Services,2BLPE,
Permissions/Clearances,*PERMIT PROCEDURE CHARGES-CUBA AUGUST - CALL SIGN: AAG45,Services,2BLPE,
Permissions/Clearances,*PERMIT PROCEDURE CHARGES-CUBA JULY - CALL SIGN: AAG45,Services,2BLPE,
Permissions/Clearances,*PERMIT PROCEDURE CHARGES-CUBA JUNE 2020 - CALL SIGN: AAG45,Services,2BLPE,
Permissions/Clearances,*PERMIT PROCEDURE CHARGES-CUBA MAY - CALL SIGN: AAG45,Services,2BLPE,
Permissions/Clearances,*PERMIT PROCEDURE CHARGES-CUBA NOVEMBER - CALL SIGN: AAG45,Services,2BLPE,
Permissions/Clearances,*PERMIT PROCEDURE CHARGES-CUBA SEPTEMBER - CALL SIGN: AAG45,Services,2BLPE,
Permissions/Clearances,*NAVIGATION FEES-CUBA - PXG35,Services,2NF,
Permissions/Clearances,*NAVIGATION FEES-CUBA - PXG981,Services,2NF,
Permissions/Clearances,*NAVIGATION FEES-CUBA AUGUST - CALL SIGN: PXG35,Services,2NF,
Permissions/Clearances,*NAVIGATION FEES-CUBA AUGUST - CALL SIGN: PXG981,Services,2NF,
Permissions/Clearances,*OVERFLIGHT PERMIT-BOGOTA,Services,,
Permissions/Clearances,OVERFLIGHT PERMIT COORDINATION-NICARAGUA,Services,,
Permissions/Clearances,OVERFLIGHT PERMIT COORDINATION -URGENT-MEXICO,Services,,
Permissions/Clearances,OVERFLIGHT NOTIFICATION-CENAMER,Services,,
Permissions/Clearances,OVERFLIGHT PERMIT COORDINATION -URGENT-BELIZE,Services,,
Permissions/Clearances,OVERFLIGHT PERMIT COORDINATION -URGENT-HAITI,Services,,
Permissions/Clearances,*NAVIGATION FEES-CHILE,Services,,
Permissions/Clearances,*AIRPORT FEES-UK BORDER FORCE CHARGE,Services,,
Permissions/Clearances,*NAVIGATION FEES-SENEGAM,Services,,
Permissions/Clearances,*NAVIGATION FEES-SENEAM,Services,,
Ramp,DEPARTURE FEE,Contract,8838,
Ramp,DEPARTURE FEE - EA,Contract,8216,
Ramp,RAMP HANDLING FEE,Contract,8219,
Ramp,RAMP ACCESS-PICK UP,Contract,8047,
Ramp,RAMP FEE,Retail,2RF,
Ramp,*CREW TRANSPORT-RAMP,Services,2CT,
Ramp,*CREW TRANSPORT-RAMP,Services,7CT,
Ramp,*RAMP FEE,Services,2RF,
Ramp,*AIRPORT FEES-RAMP,Services,2AC,
Flight Plans,*APU/GPU CHARGES-GPU 10 HRS/RAMP LADDER 10 HRS/ SHUTTLE 3 TIMES,Services,2APU,
Flight Plans,*APU/GPU CHARGES-GPU 5 HRS/RAMP LADDER 5 HRS/ SHUTTLE 3 TIMES,Services,2APU,
Flight Plans,*APU/GPU CHARGES-GPU 6 HRS/RAMP LADDER 6 HRS/ SHUTTLE 3 TIMES,Services,2APU,
Flight Plans,*APU/GPU CHARGES-GPU 8 HRS/RAMP LADDER 8 HRS/ SHUTTLE 4 TIMES,Services,2APU,
Flight Plans,*APU/GPU CHARGES-GPU 9 HRS/RAMP LADDER 9 HRS/ SHUTTLE 4 TIMES,Services,2APU,
Ramp,*CREW SERVICES-CREW RAMP MOVEMENT,Services,2CRSVC,
Ramp,*CREW TRANSPORT-& RAMP TRANSPORT,Services,2CT,
Ramp,*CREW TRANSPORT-CREW RAMP MVT,Services,2CT,
Ramp,*GROUND EQUIPMENT CHARGE-3RD PARTY RAMP,Services,2GE,
Ramp,*GROUND EQUIPMENT CHARGE-RAMP,Services,2GE,
Ramp,*GROUND EQUIPMENT CHARGE-RAMP,Services,2GE,
Ramp,*MISCELLANEOUS-RAMP SERVICES,Services,2MISC,
Ramp,*PASSENGER SERVICES-PAX RAMP MOVEMENT,Services,2PS,
Ramp,*RAMP  FEE,Services,7RF,
Ramp,*RAMP  FEE-CREW - MOVEMENT,Services,7RF,
Ramp,*RAMP  FEE-CREW PASSES,Services,7RF,
Ramp,*RAMP FEE-& TRAFFIC SERVICES,Services,2RF,
Ramp,*RAMP FEE-APRON,Services,2RF,
Ramp,*RAMP FEE-APRON / GATE USE,Services,2RF,
Ramp,*RAMP FEE-APRON BUS,Services,2RF,
Ramp,*RAMP FEE-APRON/GATE USE,Services,2RF,
Ramp,*RAMP FEE-ARRIVAL,Services,2RF,
Ramp,*RAMP FEE-ARRIVAL/DEPARTURE,Services,2RF,
Ramp,*RAMP FEE-ATS HANDLER RAMP,Services,2RF,
Ramp,*RAMP FEE-BUS,Services,2RF,
Ramp,*RAMP FEE-BUS CREW,Services,2RF,
Ramp,*RAMP FEE-BUS TRANSPORTATION,Services,2RF,
Ramp,*RAMP FEE-BY ASUR,Services,2RF,
Ramp,*RAMP FEE-BY GAP,Services,2RF,
Ramp,*RAMP FEE-BY GAP,Services,2RF,
Ramp,*RAMP FEE-BY OMA,Services,2RF,
Ramp,*RAMP FEE-CREW & HANDLER RAMP PASS,Services,2RF,
Ramp,*RAMP FEE-CREW - MOVEMENT,Services,2RF,
Ramp,*RAMP FEE-CREW SHUTTLE,Services,2RF,
Ramp,*RAMP FEE-CREW+ PASSANGER,Services,2RF,
Ramp,*RAMP FEE-DEDICATED RAMP STAFF,Services,2RF,
Ramp,*RAMP FEE-DEPARTURE,Services,2RF,
Ramp,*RAMP FEE-DORTMUND AIRPORT,Services,2RF,
Ramp,*RAMP FEE-GAK AIRPORT RAMP ACCESS PASS,Services,2RF,
Ramp,*RAMP FEE-HANDLER RAMP PASS CHARGE,Services,2RF,
Ramp,*RAMP FEE-IN,Services,2RF,
Ramp,*RAMP FEE-LABOR,Services,2RF,
Ramp,*RAMP FEE-LIMOUSINE ON RAMP,Services,2RF,
Ramp,*RAMP FEE-MEXICO,Services,2RF,
Ramp,*RAMP FEE-OUT,Services,2RF,
Ramp,*RAMP FEE-OVERNIGHT,Services,2RF,
Ramp,*RAMP FEE-PASSENGER RAMP SHUTTLE CHARGE,Services,2RF,
Ramp,*RAMP FEE-PASSENGER SHUTTLE,Services,2RF,
Ramp,*RAMP FEE-PASSENGER SHUTTLE BUS,Services,2RF,
Ramp,*RAMP FEE-PAX/CREW,Services,2RF,
Ramp,*RAMP FEE-PLATINUM FLIGHT CENTER,Services,2RF,
Ramp,*RAMP FEE-RAMP ACCESS FEE BY GAP,Services,2RF,
Ramp,*RAMP FEE-RAMP BUS,Services,2RF,
Ramp,*RAMP FEE-RAMP SERVICE,Services,2RF,
Ramp,*RAMP FEE-RAMP TRANSPORTATION,Services,2RF,
Ramp,*RAMP FEE-SECURITY,Services,2RF,
Ramp,*RAMP FEE-SHUTTLE BUS,Services,2RF,
Ramp,*RAMP FEE-TRANSFER,Services,2RF,
Ramp,*RAMP FEE-TRANSPORTATION,Services,2RF,
Ramp,*RAMP FEE-VEHICLE ACCESS,Services,2RF,
Ramp,*RAMP FEE-VEHICLE ACCESS TO PLATAFORM,Services,2RF,
Ramp,*RAMP FEE-VEHICLE ACCESS TO PLATFORM,Services,2RF,
Ramp,*RAMP FEE-VIP RAMP BUS PASSENGER,Services,2RF,
Ramp,*RAMP FEE-WHEELCHAIR SERVICES,Services,2RF,
Ramp,*SECURITY-RAMP SECURITY,Services,2SE,
Ramp,*TRANSPORTATION-PAX - RAMP - BUS,Services,2TR,
Ramp,*TRANSPORTATION-PAX RAMP MVT,Services,2TR,
Ramp,*TRANSPORTATION-RAMP,Services,2TR,
Ramp,*TRANSPORTATION-RAMP BUS FOR CREW,Services,2TR,
Ramp,*TRANSPORTATION-RAMP PASSENGER,Services,2TR,
Ramp,*TRANSPORTATION-RAMP SHUTTLE BUS,Services,2TR,
Ramp,*TRANSPORTATION-RAMP TRANSPORT,Services,2TR,
Ramp,*TRANSPORTATION-RAMP TRANSPORTATION,Services,2TR,
Ramp,*TRANSPORTATION-RAMP TRANSPORTATION FEE : CRE TRANSPORTATION ON APRON,Services,2TR,
Ramp,*TRANSPORTATION-VIP - RAMP,Services,7TR,
Ramp,*VIP SERVICES-G.A.T. VIP MANAGEMENT & PAX/CREW RAMP ACCESS FEE,Services,2VIPSVC,
Ramp,*VIP SERVICES-GAT VIP MANAGEMENT & PAX CREW RAMP ACCESS FEE,Services,2VIPSVC,
Ramp,*VIP SERVICES-PASSENGER RAMP SHUTTLE,Services,2VIPSVC,
Ramp,*VIP SERVICES-RAMP BUS PASSENGER,Services,2VIPSVC,
Ramp,*VIP SERVICES-VIP MANAGEMENT & PAX/CREW RAMP FEE,Services,2VIPSVC,
Ramp,*CREW SERVICES,Services,2CRSVC,Ramp
Ramp,*CREW SERVICES-CREW BRIEFING,Services,2CRSVC,Ramp
Ramp,*CREW SERVICES-INBOUND,Services,2CRSVC,Ramp
Ramp,*CREW SERVICES-OUTBOUND,Services,2CRSVC,Ramp
Ramp,*CREW SERVICES-ULT CONTROL AND CREW DECLARATION,Services,2CRSVC,Ramp
Ramp,*CREW TRANSPORT-A/C TERMINIAL-A/C,Services,2CT,Ramp
Ramp,*CREW TRANSPORT-A/C-GAT,Services,2CT,Ramp
Ramp,*CREW TRANSPORT-AIRSIDE,Services,2CT,Ramp
Ramp,*CREW TRANSPORT-APT-HTL-APT,Services,7CT,Ramp
Ramp,*CREW TRANSPORT-APT/HTL/AP,Services,7CT,Ramp
Ramp,*CREW TRANSPORT-APT/HTL/APT,Services,2CT,Ramp
Ramp,*CREW TRANSPORT-ARRIVAL,Services,2CT,Ramp
Ramp,*CREW TRANSPORT-ARRIVAL/DEPARTURE,Services,2CT,Ramp
Ramp,*CREW TRANSPORT-CANCELLED,Services,2CT,Ramp
Ramp,*CREW TRANSPORT-CAPT - ANKIT DHAND,Services,2CT,Ramp
Ramp,*CREW TRANSPORT-CAPT BI HAIPENG,Services,2CT,Ramp
Ramp,*CREW TRANSPORT-CAPT MICHAEL,Services,2CT,Ramp
Ramp,*CREW TRANSPORT-CITY TRANSFER,Services,7CT,Ramp
Ramp,*CREW TRANSPORT-CONRAD TOKYO-HND,Services,2CT,Ramp
Ramp,*CREW TRANSPORT-CREW LIMOUSINE,Services,2CT,Ramp
Ramp,*CREW TRANSPORT-CREW LIMOUSINE SERVICE,Services,2CT,Ramp
Ramp,*CREW TRANSPORT-CREW MVT A/P-HTL-A/P,Services,2CT,Ramp
Ramp,*CREW TRANSPORT-DAVIES-AIRPORT-AS DIRECTED,Services,2CT,Ramp
Ramp,*CREW TRANSPORT-DCAF/IBN BATUTTA,Services,2CT,Ramp
Ramp,*CREW TRANSPORT-DEPARTURE,Services,2CT,Ramp
Ramp,*CREW TRANSPORT-FBO - JW MARRIOTT - FBO,Services,2CT,Ramp
Ramp,*CREW TRANSPORT-FBO-AIRPORT-FBO,Services,2CT,Ramp
Ramp,*CREW TRANSPORT-FBO-JW MARRIOTT-FBO,Services,2CT,Ramp
Ramp,*CREW TRANSPORT-FROM A/C TO GATE AND BACK,Services,2CT,Ramp
Ramp,*CREW TRANSPORT-FROM A/C TO GATE AND BACK,Services,2CT,Ramp
Ramp,*CREW TRANSPORT-FROM AIRPORT TO DESTINATION,Services,2CT,Ramp
Ramp,*CREW TRANSPORT-GAP > JET,Services,2CT,Ramp
Ramp,*CREW TRANSPORT-HILTON TOKY0,Services,2CT,Ramp
Ramp,*CREW TRANSPORT-HILTON TOKYO,Services,2CT,Ramp
Ramp,*CREW TRANSPORT-HILTON TOKYO TO HND,Services,2CT,Ramp
Ramp,*CREW TRANSPORT-HIROSHIMA SOGO GROUND,Services,2CT,Ramp
Ramp,*CREW TRANSPORT-HND TO HILTON TOKYO,Services,2CT,Ramp
Ramp,*CREW TRANSPORT-HND-CONRAD TOKYO,Services,2CT,Ramp
Ramp,*CREW TRANSPORT-IBN BATUTTA/DCAF,Services,2CT,Ramp
Ramp,*CREW TRANSPORT-JAN 02 JAN 06,Services,2CT,Ramp
Ramp,*CREW TRANSPORT-JET > GAP,Services,2CT,Ramp
Ramp,*CREW TRANSPORT-KALANITHI MARAN,Services,2CT,Ramp
Ramp,*CREW TRANSPORT-LOPEZ/CREW 01/02-03/20,Services,2CT,Ramp
Ramp,*CREW TRANSPORT-LOPEZ/CREW 12/27-28/19,Services,2CT,Ramp
Ramp,*CREW TRANSPORT-MEXICO,Services,2CT,Ramp
Ramp,*CREW TRANSPORT-MVT A/P-HTL-A/P,Services,2CT,Ramp
Ramp,*CREW TRANSPORT-OUTSIDE AIRPORT,Services,2CT,Ramp
Ramp,*CREW TRANSPORT-RJCC-ANA CROWN PLAZA,Services,2CT,Ramp
Ramp,*CREW TRANSPORT-RJEC-WBF GRANDE ASAHIKAWA,Services,2CT,Ramp
Ramp,*CREW TRANSPORT-SERVICE AS DIRECTED,Services,2CT,Ramp
Ramp,*CREW TRANSPORT-SHERATON GRAND HIROSHIMA,Services,2CT,Ramp
Ramp,*CREW TRANSPORT-SHUTTLE,Services,2CT,Ramp
Ramp,*CREW TRANSPORT-STATION MMMX,Services,2CT,Ramp
Ramp,*CREW TRANSPORT-TAXI,Services,2CT,Ramp
Ramp,*CREW TRANSPORT-VIA ELS TO/FROM,Services,2CT,Ramp
Ramp,*CREW TRANSPORT-VLLB,Services,2CT,Ramp
Ramp,*CREW TRANSPORT-VLVT,Services,2CT,Ramp
Ramp,*CREW TRANSPORT-YUJIE SUN +2,Services,2CT,Ramp
Flight Plans,*GPU,Services,2GE,Ramp
Ramp,*GROUND EQUIPMENT CHARGE-BOARDING,Services,2GE,Ramp
Ramp,*GROUND EQUIPMENT CHARGE-DECK LOADER,Services,2GE,Ramp
Ramp,*GROUND EQUIPMENT CHARGE-FORK LIFT,Services,2GE,Ramp
Ramp,*GROUND EQUIPMENT CHARGE-GROUND POWER UNIT,Services,2GE,Ramp
Ramp,"*GROUND EQUIPMENT CHARGE-GSE EQUIPMENT - OUSHBACK, STAIRS, RECEIPT & DISPATCH ",Services,2GE,Ramp
Ramp,*GROUND EQUIPMENT CHARGE-HI LOADER,Services,2GE,Ramp
Ramp,*GROUND EQUIPMENT CHARGE-K LOADER / QTY 2,Services,2GE,Ramp
Ramp,*GROUND EQUIPMENT CHARGE-LADDER,Services,2GE,Ramp
Ramp,*GROUND EQUIPMENT CHARGE-LOADING/OFFLOADING,Services,2GE,Ramp
Ramp,*GROUND EQUIPMENT CHARGE-RUNWAY LIGHTING,Services,2GE,Ramp
Ramp,*GROUND EQUIPMENT CHARGE-TRACTOR,Services,2GE,Ramp
Ramp,*GROUND EQUIPMENT CHARGE-TUG HIRE,Services,2GE,Ramp
Ramp,*SPIRE - TRANSPORTATION-YSTW - BEST WESTERN SANCTUARY INN,Services,7TR,Ramp
